dm,width,sigma_x100,t,verdict
73015,128,408,4105,-
76190,1,811,52919,-
76190,2,644,29143,-
76190,4,618,208,-
76190,8,486,41177,-
76190,16,485,50349,-
76190,32,463,4109,-
76190,64,497,4113,-
76190,128,408,4105,-
79365,1,807,51952,-
79365,2,648,51952,-
79365,4,594,207,-
79365,8,488,47243,-
79365,16,506,50350,-
79365,32,473,4114,-
79365,64,491,4113,-
79365,128,415,4107,-
82539,1,880,29785,-
82539,2,662,39513,-
82539,4,648,52554,-
82539,8,516,50352,-
82539,16,505,50350,-
82539,32,456,4107,-
82539,64,497,4113,-
82539,128,412,4104,-
85714,1,873,12004,-
85714,2,678,29142,-
85714,4,661,52554,-
85714,8,524,50352,-
85714,16,502,50350,-
85714,32,453,4107,-
85714,64,499,4113,-
85714,128,411,4104,-
88888,1,1057,39512,-
88888,2,849,52554,-
88888,4,660,52553,-
88888,8,515,50352,-
88888,16,515,50350,-
88888,32,464,4107,-
88888,64,505,4113,-
88888,128,409,4105,-
92063,1,993,39512,-
92063,2,840,52554,-
92063,4,671,52553,-
92063,8,522,50351,-
92063,16,518,50350,-
92063,32,480,4107,-
92063,64,507,4113,-
92063,128,409,4105,-
95238,1,1122,52553,-
95238,2,906,52553,-
95238,4,654,52553,-
95238,8,536,50350,-
95238,16,527,50350,-
95238,32,472,4114,-
95238,64,513,4112,-
95238,128,415,4104,-
98412,1,1186,52553,-
98412,2,1003,52553,-
98412,4,675,52552,-
98412,8,517,50352,-
98412,16,532,50350,-
98412,32,468,4115,-
98412,64,517,4112,-
98412,128,410,4104,-
101587,1,806,52552,-
101587,2,928,52553,-
101587,4,648,52553,-
101587,8,523,50352,-
101587,16,569,50350,-
101587,32,474,4115,-
101587,64,521,4112,-
101587,128,403,4101,-
104761,1,824,42936,-
104761,2,925,52553,-
104761,4,650,52552,-
104761,8,509,50352,-
104761,16,570,50350,-
104761,32,472,4114,-
104761,64,518,4112,-
104761,128,407,4101,-
107936,1,895,52552,-
107936,2,925,52553,-
107936,4,648,52552,-
107936,8,502,50351,-
107936,16,562,50350,-
107936,32,483,4105,-
107936,64,520,4112,-
107936,128,408,4101,-
111111,1,854,14344,-
111111,2,688,3731,-
111111,4,653,52552,-
111111,8,512,50353,-
111111,16,563,50350,-
111111,32,487,4114,-
111111,64,525,4112,-
111111,128,407,4101,-
114285,1,854,14344,-
114285,2,688,3731,-
114285,4,653,52552,-
114285,8,512,50353,-
114285,16,563,50350,-
114285,32,487,4114,-
114285,64,525,4112,-
114285,128,407,4101,-
117460,1,856,43913,-
117460,2,770,33831,-
117460,4,617,50350,-
117460,8,592,50352,-
117460,16,569,50349,-
117460,32,500,4100,-
117460,64,509,4113,-
117460,128,412,4100,-
120634,1,856,43913,-
120634,2,770,33831,-
120634,4,617,50350,-
120634,8,592,50352,-
120634,16,569,50349,-
120634,32,500,4100,-
120634,64,509,4113,-
120634,128,412,4100,-
123809,1,810,22816,-
123809,2,765,33831,-
123809,4,599,50350,-
123809,8,569,50352,-
123809,16,571,50349,-
123809,32,500,4100,-
123809,64,510,4112,-
123809,128,420,4100,-
126984,1,823,30317,-
126984,2,705,51952,-
126984,4,603,50350,-
126984,8,563,50352,-
126984,16,560,50349,-
126984,32,516,4100,-
126984,64,511,4112,-
126984,128,419,4100,-
130158,1,867,30317,-
130158,2,696,51952,-
130158,4,593,50350,-
130158,8,559,50352,-
130158,16,563,50349,-
130158,32,519,4100,-
130158,64,511,4112,-
130158,128,419,4100,-
133333,1,882,39506,-
133333,2,660,22816,-
133333,4,608,50350,-
133333,8,591,50352,-
133333,16,541,50348,-
133333,32,520,4099,-
133333,64,512,4109,-
133333,128,411,4063,-
136507,1,885,26903,-
136507,2,646,28856,-
136507,4,572,33830,-
136507,8,560,50352,-
136507,16,540,50348,-
136507,32,516,4099,-
136507,64,507,4111,-
136507,128,414,4099,-
139682,1,867,2918,-
139682,2,705,2918,-
139682,4,533,33830,-
139682,8,553,50351,-
139682,16,520,50350,-
139682,32,508,4099,-
139682,64,501,4108,-
139682,128,405,4099,-
142857,1,905,2918,-
142857,2,719,2918,-
142857,4,556,45230,-
142857,8,556,50351,-
142857,16,539,50350,-
142857,32,499,4099,-
142857,64,504,4108,-
142857,128,412,4063,-
146031,1,764,39504,-
146031,2,650,57679,-
146031,4,621,54624,-
146031,8,519,54624,-
146031,16,535,50350,-
146031,32,513,4097,-
146031,64,508,4113,-
146031,128,409,4063,-
149206,1,828,39504,-
149206,2,636,30314,-
149206,4,619,54624,-
149206,8,518,50350,-
149206,16,547,50349,-
149206,32,528,4097,-
149206,64,512,4113,-
149206,128,410,4063,-
152380,1,873,51952,-
152380,2,646,51952,-
152380,4,676,54624,-
152380,8,548,54623,-
152380,16,548,50349,-
152380,32,518,4097,-
152380,64,508,4108,-
152380,128,407,4063,-
155555,1,937,30313,-
155555,2,652,51952,-
155555,4,685,54624,-
155555,8,547,54622,-
155555,16,546,50349,-
155555,32,520,4097,-
155555,64,509,4113,-
155555,128,411,4063,-
158730,1,947,30313,-
158730,2,660,51952,-
158730,4,705,54624,-
158730,8,565,54622,-
158730,16,555,50348,-
158730,32,523,4096,-
158730,64,506,4113,-
158730,128,413,4063,-
161904,1,855,53692,-
161904,2,655,51952,-
161904,4,635,54624,-
161904,8,590,54622,-
161904,16,554,50349,-
161904,32,521,4096,-
161904,64,511,4113,-
161904,128,409,4063,-
165079,1,928,4514,-
165079,2,675,51952,-
165079,4,639,54624,-
165079,8,581,54622,-
165079,16,553,50349,-
165079,32,525,4097,-
165079,64,518,4113,-
165079,128,408,4063,-
168253,1,920,20294,-
168253,2,751,54623,-
168253,4,628,54622,-
168253,8,597,54621,-
168253,16,553,50348,-
168253,32,513,4096,-
168253,64,495,4110,-
168253,128,400,4099,-
171428,1,920,20294,-
171428,2,751,54623,-
171428,4,628,54622,-
171428,8,597,54621,-
171428,16,553,50348,-
171428,32,513,4096,-
171428,64,495,4110,-
171428,128,400,4099,-
174603,1,939,30310,-
174603,2,807,54623,-
174603,4,593,30312,-
174603,8,639,54620,-
174603,16,554,50347,-
174603,32,512,4097,-
174603,64,525,4113,-
174603,128,411,4059,-
177777,1,939,30310,-
177777,2,807,54623,-
177777,4,593,30312,-
177777,8,639,54620,-
177777,16,554,50347,-
177777,32,512,4097,-
177777,64,525,4113,-
177777,128,411,4059,-
180952,1,939,30310,-
180952,2,807,54623,-
180952,4,593,30312,-
180952,8,639,54620,-
180952,16,554,50347,-
180952,32,512,4097,-
180952,64,525,4113,-
180952,128,411,4059,-
184126,1,801,59272,-
184126,2,676,57674,-
184126,4,527,54622,-
184126,8,566,54620,-
184126,16,552,50347,-
184126,32,518,63289,-
184126,64,517,4112,-
184126,128,411,4059,-
187301,1,793,41773,-
187301,2,673,57674,-
187301,4,519,54622,-
187301,8,565,54620,-
187301,16,553,50347,-
187301,32,520,63289,-
187301,64,520,4112,-
187301,128,407,4059,-
190476,1,891,62493,-
190476,2,715,53621,-
190476,4,552,53622,-
190476,8,540,54620,-
190476,16,539,50347,-
190476,32,544,63288,-
190476,64,510,4112,-
190476,128,400,4059,-
193650,1,828,19997,-
193650,2,704,53621,-
193650,4,551,29128,-
193650,8,520,54620,-
193650,16,538,50346,-
193650,32,545,63288,-
193650,64,510,4113,-
193650,128,410,4059,-
196825,1,864,53620,-
196825,2,704,53620,-
196825,4,570,34818,-
196825,8,497,49184,-
196825,16,524,50347,-
196825,32,552,63288,-
196825,64,512,4113,-
196825,128,399,4063,-
200000,1,876,57802,-
200000,2,719,53620,-
200000,4,568,53619,-
200000,8,537,53621,-
200000,16,520,50347,-
200000,32,559,63288,-
200000,64,520,4113,-
200000,128,405,4063,-
