dm,width,sigma_x100,t,verdict
114285,4,638,42422,-
114285,8,561,12086,-
114285,16,478,46263,-
114285,32,456,3342,-
114285,64,449,45154,-
114285,128,432,45154,-
117460,1,1038,42422,-
117460,2,883,65020,-
117460,4,662,65021,-
117460,8,585,65023,-
117460,16,477,65021,-
117460,32,449,3342,-
117460,64,444,45154,-
117460,128,431,45153,-
120634,1,1038,42422,-
120634,2,883,65020,-
120634,4,662,65021,-
120634,8,585,65023,-
120634,16,477,65021,-
120634,32,449,3342,-
120634,64,444,45154,-
120634,128,431,45153,-
123809,1,892,42421,-
123809,2,762,42421,-
123809,4,668,65020,-
123809,8,584,65021,-
123809,16,457,65020,-
123809,32,447,42434,-
123809,64,444,45154,-
123809,128,432,45160,-
126984,1,876,65018,-
126984,2,767,42422,-
126984,4,674,65020,-
126984,8,594,65021,-
126984,16,470,65025,-
126984,32,448,3342,-
126984,64,442,45154,-
126984,128,430,45160,-
130158,1,876,65018,-
130158,2,792,42422,-
130158,4,688,65020,-
130158,8,582,65022,-
130158,16,478,65025,-
130158,32,449,3342,-
130158,64,444,45154,-
130158,128,428,45153,-
133333,1,1052,42420,-
133333,2,776,34242,-
133333,4,646,65019,-
133333,8,565,65021,-
133333,16,468,65019,-
133333,32,444,3342,-
133333,64,452,45154,-
133333,128,433,45159,-
136507,1,1081,42420,-
136507,2,774,27412,-
136507,4,670,65019,-
136507,8,618,65021,-
136507,16,469,65025,-
136507,32,447,3342,-
136507,64,455,45154,-
136507,128,433,45159,-
139682,1,929,10358,-
139682,2,791,10358,-
139682,4,599,42420,-
139682,8,531,42419,-
139682,16,490,65018,-
139682,32,439,42432,-
139682,64,462,45154,-
139682,128,434,45158,-
142857,1,929,10358,-
142857,2,789,57079,-
142857,4,630,42421,-
142857,8,555,42419,-
142857,16,487,65018,-
142857,32,435,42432,-
142857,64,456,45154,-
142857,128,433,45158,-
146031,1,1006,42418,-
146031,2,680,51549,-
146031,4,582,42420,-
146031,8,539,42419,-
146031,16,484,65017,-
146031,32,439,42431,-
146031,64,445,45153,-
146031,128,435,45158,-
149206,1,991,42418,-
149206,2,750,57078,-
149206,4,628,42420,-
149206,8,542,42419,-
149206,16,481,65017,-
149206,32,437,42431,-
149206,64,441,45154,-
149206,128,435,45158,-
152380,1,894,65356,-
152380,2,698,48152,-
152380,4,597,18490,-
152380,8,568,65017,-
152380,16,469,65016,-
152380,32,439,42430,-
152380,64,429,45154,-
152380,128,434,45156,-
155555,1,850,65014,-
155555,2,703,48152,-
155555,4,575,42419,-
155555,8,566,65017,-
155555,16,474,65016,-
155555,32,455,42430,-
155555,64,438,45154,-
155555,128,440,45156,-
158730,1,953,65014,-
158730,2,667,65014,-
158730,4,622,42419,-
158730,8,569,65017,-
158730,16,473,65016,-
158730,32,452,42430,-
158730,64,440,45154,-
158730,128,440,45156,-
161904,1,826,44536,-
161904,2,622,44536,-
161904,4,629,64666,-
161904,8,552,42419,-
161904,16,452,42415,-
161904,32,433,42430,-
161904,64,438,45154,-
161904,128,438,45156,-
165079,1,832,50202,-
165079,2,617,65020,-
165079,4,646,64666,-
165079,8,536,65017,-
165079,16,454,65016,-
165079,32,438,42430,-
165079,64,437,45154,-
165079,128,438,45155,-
168253,1,963,29388,-
168253,2,706,42415,-
168253,4,671,64666,-
168253,8,524,42419,-
168253,16,461,65014,-
168253,32,439,42430,-
168253,64,433,45154,-
168253,128,439,45155,-
171428,1,963,29388,-
171428,2,706,42415,-
171428,4,671,64666,-
171428,8,524,42419,-
171428,16,461,65014,-
171428,32,439,42430,-
171428,64,433,45154,-
171428,128,439,45155,-
174603,1,929,10358,-
174603,2,662,42414,-
174603,4,671,64665,-
174603,8,508,42417,-
174603,16,467,65013,-
174603,32,428,3334,-
174603,64,426,45153,-
174603,128,436,45154,-
177777,1,929,10358,-
177777,2,662,42414,-
177777,4,671,64665,-
177777,8,508,42417,-
177777,16,467,65013,-
177777,32,428,3334,-
177777,64,426,45153,-
177777,128,436,45154,-
180952,1,929,10358,-
180952,2,662,42414,-
180952,4,671,64665,-
180952,8,508,42417,-
180952,16,467,65013,-
180952,32,428,3334,-
180952,64,426,45153,-
180952,128,436,45154,-
184126,1,939,65010,-
184126,2,683,64665,-
184126,4,639,64666,-
184126,8,494,42417,-
184126,16,452,42415,-
184126,32,419,30532,-
184126,64,425,45153,-
184126,128,437,45153,-
187301,1,1041,64664,-
187301,2,693,64665,-
187301,4,672,64666,-
187301,8,479,42417,-
187301,16,449,42415,-
187301,32,418,13453,-
187301,64,426,45153,-
187301,128,439,45153,-
190476,1,986,64664,-
190476,2,671,64664,-
190476,4,657,64665,-
190476,8,511,10359,-
190476,16,450,42416,-
190476,32,455,13453,-
190476,64,424,45153,-
190476,128,435,45153,-
193650,1,947,64664,-
193650,2,709,65356,-
193650,4,650,65357,-
193650,8,506,65355,-
193650,16,448,10363,-
193650,32,447,13453,-
193650,64,425,45153,-
193650,128,434,45152,-
196825,1,920,64664,-
196825,2,798,65356,-
196825,4,636,65357,-
196825,8,531,65360,-
196825,16,494,10363,-
196825,32,445,13453,-
196825,64,418,45153,-
196825,128,430,45153,-
200000,1,952,42411,-
200000,2,786,65356,-
200000,4,678,10357,-
200000,8,508,65360,-
200000,16,490,10363,-
200000,32,442,13452,-
200000,64,424,45153,-
200000,128,432,45152,-
