dm,width,sigma_x100,t,verdict
41269,2,758,17854,-
41269,4,637,10671,-
41269,8,540,10673,-
41269,16,529,42603,-
41269,32,382,23734,-
41269,64,375,1769,-
41269,128,398,27568,-
44444,1,888,4343,-
44444,2,779,42601,-
44444,4,587,9571,-
44444,8,544,9569,-
44444,16,494,42603,-
44444,32,390,23733,-
44444,64,374,1770,-
44444,128,397,27567,-
47619,1,900,24490,-
47619,2,756,42601,-
47619,4,629,10670,-
47619,8,557,9569,-
47619,16,504,42603,-
47619,32,383,56999,-
47619,64,379,1770,-
47619,128,396,27567,-
50793,1,990,42600,-
50793,2,733,6014,-
50793,4,584,35115,-
50793,8,539,9569,-
50793,16,479,42603,-
50793,32,384,23732,-
50793,64,377,1769,-
50793,128,398,27575,-
53968,1,990,42600,-
53968,2,733,6014,-
53968,4,584,35115,-
53968,8,539,9569,-
53968,16,479,42603,-
53968,32,384,23732,-
53968,64,377,1769,-
53968,128,398,27575,-
57142,1,990,42600,-
57142,2,733,6014,-
57142,4,584,35115,-
57142,8,539,9569,-
57142,16,479,42603,-
57142,32,384,23732,-
57142,64,377,1769,-
57142,128,398,27575,-
60317,1,1112,17854,-
60317,2,731,6013,-
60317,4,589,45259,-
60317,8,531,9568,-
60317,16,481,42604,-
60317,32,397,23731,-
60317,64,382,1768,-
60317,128,404,27574,-
63492,1,1112,17854,-
63492,2,731,6013,-
63492,4,589,45259,-
63492,8,531,9568,-
63492,16,481,42604,-
63492,32,397,23731,-
63492,64,382,1768,-
63492,128,404,27574,-
66666,1,1034,17854,-
66666,2,748,41154,-
66666,4,632,45259,-
66666,8,539,60007,-
66666,16,482,42604,-
66666,32,401,23731,-
66666,64,383,1768,-
66666,128,395,27573,-
69841,1,936,30074,-
69841,2,749,17854,-
69841,4,670,45259,-
69841,8,509,9567,-
69841,16,482,42604,-
69841,32,384,56998,-
69841,64,383,1768,-
69841,128,400,27568,-
73015,1,1094,12821,-
73015,2,835,12821,-
73015,4,683,45259,-
73015,8,543,60006,-
73015,16,480,42604,-
73015,32,401,23729,-
73015,64,382,1761,-
73015,128,395,27568,-
76190,1,972,17854,-
76190,2,795,12821,-
76190,4,666,45259,-
76190,8,562,60006,-
76190,16,471,42604,-
76190,32,391,23730,-
76190,64,388,1761,-
76190,128,395,27568,-
79365,1,920,45259,-
79365,2,782,12821,-
79365,4,679,12822,-
79365,8,575,60006,-
79365,16,486,42603,-
79365,32,386,23729,-
79365,64,382,1767,-
79365,128,392,27572,-
82539,1,1126,12820,-
82539,2,765,12820,-
82539,4,661,12822,-
82539,8,558,60005,-
82539,16,491,42603,-
82539,32,391,23728,-
82539,64,379,1761,-
82539,128,388,27567,-
85714,1,1023,40580,-
85714,2,720,12820,-
85714,4,647,60007,-
85714,8,577,60005,-
85714,16,481,42603,-
85714,32,389,23729,-
85714,64,380,1760,-
85714,128,387,27567,-
88888,1,956,17854,-
88888,2,780,60006,-
88888,4,676,60007,-
88888,8,543,60004,-
88888,16,432,42603,-
88888,32,404,23728,-
88888,64,382,1761,-
88888,128,388,27568,-
92063,1,948,17854,-
92063,2,713,60006,-
92063,4,683,60006,-
92063,8,561,60004,-
92063,16,437,42603,-
92063,32,410,23728,-
92063,64,389,1761,-
92063,128,388,27568,-
95238,1,870,12818,-
95238,2,714,12818,-
95238,4,697,60006,-
95238,8,533,17065,-
95238,16,414,42607,-
95238,32,401,23728,-
95238,64,396,1761,-
95238,128,392,27568,-
98412,1,895,12818,-
98412,2,737,12818,-
98412,4,726,60006,-
98412,8,544,17065,-
98412,16,404,42606,-
98412,32,387,23728,-
98412,64,395,1761,-
98412,128,380,27568,-
101587,1,970,12817,-
101587,2,743,12817,-
101587,4,637,60005,-
101587,8,537,17064,-
101587,16,432,42606,-
101587,32,412,23728,-
101587,64,394,1761,-
101587,128,383,27568,-
104761,1,971,12817,-
104761,2,722,12817,-
104761,4,653,60005,-
104761,8,543,17064,-
104761,16,433,42606,-
104761,32,402,23728,-
104761,64,396,1761,-
104761,128,382,27568,-
107936,1,835,17854,-
107936,2,672,12817,-
107936,4,633,60005,-
107936,8,552,17064,-
107936,16,446,42606,-
107936,32,399,23728,-
107936,64,394,1767,-
107936,128,386,27568,-
111111,1,999,12816,-
111111,2,699,4523,-
111111,4,561,45259,-
111111,8,539,17063,-
111111,16,452,42606,-
111111,32,395,23728,-
111111,64,401,1767,-
111111,128,378,27565,-
114285,1,999,12816,-
114285,2,699,4523,-
114285,4,561,45259,-
114285,8,539,17063,-
114285,16,452,42606,-
114285,32,395,23728,-
114285,64,401,1767,-
114285,128,378,27565,-
117460,1,969,12815,-
117460,2,747,8186,-
117460,4,580,45258,-
117460,8,567,17062,-
117460,16,465,42604,-
117460,32,392,23727,-
117460,64,394,1761,-
117460,128,380,27568,-
120634,1,969,12815,-
120634,2,747,8186,-
120634,4,580,45258,-
120634,8,567,17062,-
120634,16,465,42604,-
120634,32,392,23727,-
120634,64,394,1761,-
120634,128,380,27568,-
123809,1,1021,4521,-
123809,2,805,8186,-
123809,4,566,45259,-
123809,8,525,6676,-
123809,16,471,42604,-
123809,32,405,23727,-
123809,64,396,1765,-
123809,128,375,27565,-
126984,1,978,8185,-
126984,2,870,8186,-
126984,4,580,65253,-
126984,8,540,6676,-
126984,16,483,42604,-
126984,32,401,23727,-
126984,64,410,1765,-
126984,128,369,27564,-
130158,1,1295,8185,-
130158,2,869,8186,-
130158,4,647,63000,-
130158,8,543,6676,-
130158,16,483,42604,-
130158,32,392,16026,-
130158,64,403,1765,-
130158,128,366,27568,-
133333,1,1014,12813,-
133333,2,879,8185,-
133333,4,620,63000,-
133333,8,591,6675,-
133333,16,490,42604,-
133333,32,391,23089,-
133333,64,403,1765,-
133333,128,372,27557,-
136507,1,980,12813,-
136507,2,940,8185,-
136507,4,630,63000,-
136507,8,584,6675,-
136507,16,475,42604,-
136507,32,388,16026,-
136507,64,407,1764,-
136507,128,371,27557,-
139682,1,955,12812,-
139682,2,758,12813,-
139682,4,650,62999,-
139682,8,589,6674,-
139682,16,493,42604,-
139682,32,385,56997,-
139682,64,402,1764,-
139682,128,376,27556,-
142857,1,1105,12812,-
142857,2,750,12812,-
142857,4,658,62999,-
142857,8,598,6674,-
142857,16,475,42604,-
142857,32,390,23088,-
142857,64,401,1761,-
142857,128,376,27556,-
146031,1,838,21081,-
146031,2,726,12812,-
146031,4,579,45258,-
146031,8,595,6673,-
146031,16,482,42604,-
146031,32,401,16024,-
146031,64,408,1761,-
146031,128,374,27556,-
149206,1,925,12811,-
149206,2,682,12812,-
149206,4,586,31739,-
149206,8,603,6673,-
149206,16,485,42604,-
149206,32,396,24879,-
149206,64,408,1761,-
149206,128,377,27556,-
152380,1,785,40570,-
152380,2,688,17061,-
152380,4,631,6674,-
152380,8,586,6675,-
152380,16,479,42604,-
152380,32,411,24877,-
152380,64,420,1761,-
152380,128,380,27556,-
155555,1,868,17854,-
155555,2,662,42601,-
155555,4,605,31738,-
155555,8,601,6673,-
155555,16,461,42604,-
155555,32,404,24877,-
155555,64,427,1761,-
155555,128,376,27555,-
158730,1,880,48154,-
158730,2,645,42601,-
158730,4,611,31738,-
158730,8,607,6673,-
158730,16,459,15346,-
158730,32,407,24877,-
158730,64,431,1761,-
158730,128,380,27555,-
161904,1,911,24490,-
161904,2,706,42601,-
161904,4,634,6673,-
161904,8,609,6673,-
161904,16,467,15346,-
161904,32,435,24877,-
161904,64,433,1761,-
161904,128,379,27555,-
165079,1,949,24490,-
165079,2,657,42601,-
165079,4,624,45259,-
165079,8,605,6673,-
165079,16,466,15346,-
165079,32,432,24877,-
165079,64,439,1761,-
165079,128,378,27555,-
168253,1,952,24800,-
168253,2,737,4515,-
168253,4,719,6672,-
168253,8,620,6673,-
168253,16,473,15346,-
168253,32,439,24876,-
168253,64,428,1760,-
168253,128,380,27555,-
171428,1,952,24800,-
171428,2,737,4515,-
171428,4,719,6672,-
171428,8,620,6673,-
171428,16,473,15346,-
171428,32,439,24876,-
171428,64,428,1760,-
171428,128,380,27555,-
174603,1,963,40567,-
174603,2,680,4514,-
174603,4,656,6671,-
174603,8,613,6672,-
174603,16,472,5321,-
174603,32,419,24876,-
174603,64,424,1761,-
174603,128,372,27554,-
177777,1,963,40567,-
177777,2,680,4514,-
177777,4,656,6671,-
177777,8,613,6672,-
177777,16,472,5321,-
177777,32,419,24876,-
177777,64,424,1761,-
177777,128,372,27554,-
180952,1,963,40567,-
180952,2,680,4514,-
180952,4,656,6671,-
180952,8,613,6672,-
180952,16,472,5321,-
180952,32,419,24876,-
180952,64,424,1761,-
180952,128,372,27554,-
184126,1,890,42600,-
184126,2,721,2554,-
184126,4,643,6671,-
184126,8,593,6671,-
184126,16,484,42604,-
184126,32,428,24874,-
184126,64,427,1760,-
184126,128,379,27556,-
187301,1,985,59672,-
187301,2,695,4514,-
187301,4,628,6671,-
187301,8,593,6671,-
187301,16,486,42604,-
187301,32,426,24874,-
187301,64,419,1760,-
187301,128,375,27556,-
190476,1,1026,59672,-
190476,2,695,24490,-
190476,4,624,45258,-
190476,8,556,6672,-
190476,16,476,42604,-
190476,32,430,24873,-
190476,64,421,1760,-
190476,128,379,27556,-
193650,1,959,59672,-
193650,2,708,959,-
193650,4,634,45258,-
193650,8,560,6671,-
193650,16,481,42603,-
193650,32,430,24873,-
193650,64,419,1761,-
193650,128,382,27555,-
196825,1,954,17854,-
196825,2,670,34985,-
196825,4,599,57085,-
196825,8,554,6671,-
196825,16,481,8183,-
196825,32,425,24872,-
196825,64,418,1760,-
196825,128,386,27555,-
200000,1,894,17854,-
200000,2,664,24490,-
200000,4,632,57085,-
200000,8,540,6671,-
200000,16,491,8183,-
200000,32,434,24872,-
200000,64,408,1760,-
200000,128,382,27555,-
