dm,width,sigma_x100,t,verdict
69841,1,1001,21114,-
69841,2,796,21115,-
69841,4,645,32562,-
69841,8,523,32560,-
69841,16,462,32890,-
69841,32,500,51041,-
69841,64,438,51055,-
69841,128,434,51032,-
73015,1,927,35700,-
73015,2,765,32508,-
73015,4,639,32562,-
73015,8,500,32559,-
73015,16,470,51033,-
73015,32,506,51041,-
73015,64,441,51055,-
73015,128,451,51031,-
76190,1,949,38213,-
76190,2,750,21114,-
76190,4,609,32561,-
76190,8,482,460,-
76190,16,462,51033,-
76190,32,503,51041,-
76190,64,442,51055,-
76190,128,450,51031,-
79365,1,1005,38213,-
79365,2,743,21114,-
79365,4,630,32562,-
79365,8,493,48302,-
79365,16,457,32890,-
79365,32,497,51041,-
79365,64,447,51055,-
79365,128,444,51031,-
82539,1,969,21112,-
82539,2,742,32507,-
82539,4,658,32562,-
82539,8,531,11988,-
82539,16,496,32891,-
82539,32,481,51039,-
82539,64,443,51051,-
82539,128,451,51030,-
85714,1,960,32507,-
85714,2,735,6742,-
85714,4,653,32562,-
85714,8,560,11988,-
85714,16,493,32891,-
85714,32,480,51037,-
85714,64,445,51051,-
85714,128,450,51030,-
88888,1,1020,10725,-
88888,2,750,62004,-
88888,4,656,32561,-
88888,8,525,11987,-
88888,16,484,32890,-
88888,32,515,51035,-
88888,64,446,51061,-
88888,128,455,51029,-
92063,1,1015,10725,-
92063,2,752,11990,-
92063,4,650,32561,-
92063,8,555,11987,-
92063,16,480,32890,-
92063,32,513,51035,-
92063,64,441,51061,-
92063,128,454,51029,-
95238,1,931,32505,-
95238,2,731,11990,-
95238,4,672,32561,-
95238,8,510,32563,-
95238,16,475,32889,-
95238,32,506,51035,-
95238,64,439,51060,-
95238,128,454,51029,-
98412,1,1059,11989,-
98412,2,785,11990,-
98412,4,653,32561,-
98412,8,517,32563,-
98412,16,484,32889,-
98412,32,508,51034,-
98412,64,435,51053,-
98412,128,449,51029,-
101587,1,919,7544,-
101587,2,697,11989,-
101587,4,600,32561,-
101587,8,509,11987,-
101587,16,488,457,-
101587,32,524,51035,-
101587,64,442,51059,-
101587,128,448,51028,-
104761,1,971,7544,-
104761,2,682,63043,-
104761,4,601,32561,-
104761,8,504,11987,-
104761,16,483,457,-
104761,32,532,51035,-
104761,64,447,51059,-
104761,128,447,51028,-
107936,1,933,32504,-
107936,2,659,38214,-
107936,4,623,32561,-
107936,8,488,32561,-
107936,16,487,456,-
107936,32,535,51035,-
107936,64,440,51053,-
107936,128,443,51029,-
111111,1,894,42592,-
111111,2,695,9998,-
111111,4,623,32561,-
111111,8,492,32561,-
111111,16,500,456,-
111111,32,535,51035,-
111111,64,446,51053,-
111111,128,439,51029,-
114285,1,894,42592,-
114285,2,695,9998,-
114285,4,623,32561,-
114285,8,492,32561,-
114285,16,500,456,-
114285,32,535,51035,-
114285,64,446,51053,-
114285,128,439,51029,-
117460,1,938,48304,-
117460,2,700,9997,-
117460,4,569,13132,-
117460,8,479,32560,-
117460,16,522,51040,-
117460,32,546,51032,-
117460,64,446,51057,-
117460,128,436,51028,-
120634,1,938,48304,-
120634,2,700,9997,-
120634,4,569,13132,-
120634,8,479,32560,-
120634,16,522,51040,-
120634,32,546,51032,-
120634,64,446,51057,-
120634,128,436,51028,-
123809,1,1149,32501,-
123809,2,713,32501,-
123809,4,640,32503,-
123809,8,509,9994,-
123809,16,525,51040,-
123809,32,552,51032,-
123809,64,450,51057,-
123809,128,446,51028,-
126984,1,980,48304,-
126984,2,703,32501,-
126984,4,632,30235,-
126984,8,512,63040,-
126984,16,545,51040,-
126984,32,549,51031,-
126984,64,447,51056,-
126984,128,438,51024,-
130158,1,976,48304,-
130158,2,712,9996,-
130158,4,633,30235,-
130158,8,525,63040,-
130158,16,552,51040,-
130158,32,549,51031,-
130158,64,454,51056,-
130158,128,443,51024,-
133333,1,917,48304,-
133333,2,683,51033,-
133333,4,636,30235,-
133333,8,534,63040,-
133333,16,567,51040,-
133333,32,559,51031,-
133333,64,471,51055,-
133333,128,454,51023,-
136507,1,941,13819,-
136507,2,748,51033,-
136507,4,661,30235,-
136507,8,557,51036,-
136507,16,572,51040,-
136507,32,548,51031,-
136507,64,461,51055,-
136507,128,449,51023,-
139682,1,1138,32499,-
139682,2,705,32499,-
139682,4,638,32501,-
139682,8,525,63040,-
139682,16,553,51039,-
139682,32,541,51030,-
139682,64,473,51055,-
139682,128,454,51023,-
142857,1,1002,32499,-
142857,2,701,30234,-
142857,4,636,30235,-
142857,8,525,63039,-
142857,16,558,51039,-
142857,32,546,51030,-
142857,64,468,51055,-
142857,128,453,51023,-
146031,1,1047,32498,-
146031,2,710,13819,-
146031,4,665,9993,-
146031,8,537,63039,-
146031,16,534,51038,-
146031,32,547,51032,-
146031,64,465,51054,-
146031,128,452,51023,-
149206,1,920,32498,-
149206,2,702,11990,-
149206,4,669,9993,-
149206,8,523,63039,-
149206,16,540,51038,-
149206,32,545,51029,-
149206,64,460,51054,-
149206,128,448,51022,-
152380,1,963,32497,-
152380,2,792,32888,-
152380,4,654,9992,-
152380,8,529,63039,-
152380,16,527,51036,-
152380,32,543,51029,-
152380,64,462,51053,-
152380,128,452,51022,-
155555,1,986,32497,-
155555,2,800,52246,-
155555,4,665,9993,-
155555,8,544,51041,-
155555,16,553,51036,-
155555,32,559,51028,-
155555,64,459,51053,-
155555,128,449,51022,-
158730,1,997,13819,-
158730,2,791,32888,-
158730,4,664,9993,-
158730,8,544,51041,-
158730,16,562,51036,-
158730,32,562,51028,-
158730,64,454,51053,-
158730,128,446,51027,-
161904,1,1049,32887,-
161904,2,783,32888,-
161904,4,615,26144,-
161904,8,541,51040,-
161904,16,550,51036,-
161904,32,563,51028,-
161904,64,453,51055,-
161904,128,451,51023,-
165079,1,1066,32496,-
165079,2,749,9991,-
165079,4,633,9992,-
165079,8,542,51040,-
165079,16,552,51036,-
165079,32,555,51028,-
165079,64,452,51053,-
165079,128,455,51023,-
168253,1,985,32495,-
168253,2,738,32887,-
168253,4,622,51038,-
168253,8,667,51036,-
168253,16,538,51033,-
168253,32,557,51028,-
168253,64,455,51054,-
168253,128,448,51022,-
171428,1,985,32495,-
171428,2,738,32887,-
171428,4,622,51038,-
171428,8,667,51036,-
171428,16,538,51033,-
171428,32,557,51028,-
171428,64,455,51054,-
171428,128,448,51022,-
174603,1,1044,13819,-
174603,2,923,38943,-
174603,4,629,51037,-
174603,8,699,51036,-
174603,16,555,51031,-
174603,32,534,51032,-
174603,64,457,51027,-
174603,128,451,51025,-
177777,1,1044,13819,-
177777,2,923,38943,-
177777,4,629,51037,-
177777,8,699,51036,-
177777,16,555,51031,-
177777,32,534,51032,-
177777,64,457,51027,-
177777,128,451,51025,-
180952,1,1044,13819,-
180952,2,923,38943,-
180952,4,629,51037,-
180952,8,699,51036,-
180952,16,555,51031,-
180952,32,534,51032,-
180952,64,457,51027,-
180952,128,451,51025,-
184126,1,1058,38942,-
184126,2,820,38942,-
184126,4,605,52244,-
184126,8,705,51035,-
184126,16,568,51031,-
184126,32,538,51032,-
184126,64,479,51048,-
184126,128,452,51023,-
187301,1,1077,38942,-
187301,2,888,38942,-
187301,4,609,38943,-
187301,8,706,51035,-
187301,16,562,51031,-
187301,32,536,51031,-
187301,64,476,51048,-
187301,128,451,51023,-
190476,1,981,32492,-
190476,2,808,38942,-
190476,4,618,38941,-
190476,8,719,51035,-
190476,16,574,51031,-
190476,32,547,51031,-
190476,64,473,51047,-
190476,128,458,51022,-
193650,1,1096,32492,-
193650,2,744,38942,-
193650,4,609,38941,-
193650,8,733,51036,-
193650,16,581,51040,-
193650,32,547,51035,-
193650,64,476,51047,-
193650,128,461,51022,-
196825,1,938,62004,-
196825,2,679,51035,-
196825,4,872,51034,-
196825,8,732,51036,-
196825,16,583,51040,-
196825,32,547,51031,-
196825,64,479,51047,-
196825,128,461,51022,-
200000,1,1018,62004,-
200000,2,748,51033,-
200000,4,864,51034,-
200000,8,727,51036,-
200000,16,593,51040,-
200000,32,560,51031,-
200000,64,478,51047,-
200000,128,460,51022,-
