dm,width,sigma_x100,t,verdict
88888,128,360,14433,-
92063,1,1018,29989,-
92063,2,742,46722,-
92063,4,638,46721,-
92063,8,598,46725,-
92063,16,499,46722,-
92063,32,420,35468,-
92063,64,442,25200,-
92063,128,361,14433,-
95238,1,1102,46721,-
95238,2,845,16799,-
95238,4,639,46721,-
95238,8,569,46725,-
95238,16,518,46722,-
95238,32,418,35469,-
95238,64,448,25200,-
95238,128,373,14433,-
98412,1,1090,46721,-
98412,2,838,16799,-
98412,4,643,46721,-
98412,8,609,46725,-
98412,16,506,46723,-
98412,32,421,30917,-
98412,64,440,25200,-
98412,128,371,14433,-
101587,1,1224,16798,-
101587,2,869,46720,-
101587,4,688,46721,-
101587,8,542,46722,-
101587,16,495,46722,-
101587,32,435,30913,-
101587,64,445,25199,-
101587,128,363,14432,-
104761,1,1190,16798,-
104761,2,802,16798,-
104761,4,620,46721,-
104761,8,550,46722,-
104761,16,510,46721,-
104761,32,438,30913,-
104761,64,442,25199,-
104761,128,367,14432,-
107936,1,1179,16798,-
107936,2,810,16798,-
107936,4,628,46721,-
107936,8,533,46721,-
107936,16,512,46722,-
107936,32,464,30913,-
107936,64,442,25199,-
107936,128,367,14432,-
111111,1,1047,46719,-
111111,2,812,46719,-
111111,4,656,46720,-
111111,8,587,46721,-
111111,16,504,46722,-
111111,32,453,30913,-
111111,64,442,25199,-
111111,128,364,14433,-
114285,1,1047,46719,-
114285,2,812,46719,-
114285,4,656,46720,-
114285,8,587,46721,-
114285,16,504,46722,-
114285,32,453,30913,-
114285,64,442,25199,-
114285,128,364,14433,-
117460,1,1108,29985,-
117460,2,872,46718,-
117460,4,704,46719,-
117460,8,591,46721,-
117460,16,494,46721,-
117460,32,469,30912,-
117460,64,447,25197,-
117460,128,364,14432,-
120634,1,1108,29985,-
120634,2,872,46718,-
120634,4,704,46719,-
120634,8,591,46721,-
120634,16,494,46721,-
120634,32,469,30912,-
120634,64,447,25197,-
120634,128,364,14432,-
123809,1,1145,46717,-
123809,2,826,46717,-
123809,4,681,46719,-
123809,8,612,46720,-
123809,16,481,46721,-
123809,32,461,30912,-
123809,64,446,25197,-
123809,128,375,14433,-
126984,1,1212,46717,-
126984,2,838,46717,-
126984,4,692,46719,-
126984,8,581,46720,-
126984,16,491,46721,-
126984,32,468,30912,-
126984,64,446,25196,-
126984,128,375,14433,-
130158,1,1053,46717,-
130158,2,830,46717,-
130158,4,642,16797,-
130158,8,588,46720,-
130158,16,477,46723,-
130158,32,472,30912,-
130158,64,445,25196,-
130158,128,373,14433,-
133333,1,1115,46716,-
133333,2,833,46716,-
133333,4,671,15202,-
133333,8,611,46719,-
133333,16,476,46723,-
133333,32,468,30912,-
133333,64,446,25197,-
133333,128,375,14432,-
136507,1,1168,46716,-
136507,2,824,46716,-
136507,4,643,46717,-
136507,8,595,46719,-
136507,16,487,46722,-
136507,32,485,30912,-
136507,64,444,25197,-
136507,128,376,14432,-
139682,1,1103,46715,-
139682,2,801,46715,-
139682,4,633,58898,-
139682,8,617,46718,-
139682,16,486,46722,-
139682,32,476,30911,-
139682,64,439,25196,-
139682,128,370,14432,-
142857,1,1160,46715,-
142857,2,845,46715,-
142857,4,633,58898,-
142857,8,609,46718,-
142857,16,487,46722,-
142857,32,481,30911,-
142857,64,444,25196,-
142857,128,368,14433,-
146031,1,938,11226,-
146031,2,752,46715,-
146031,4,673,58898,-
146031,8,599,46717,-
146031,16,449,46721,-
146031,32,476,30911,-
146031,64,431,30926,-
146031,128,371,14437,-
149206,1,928,46714,-
149206,2,750,46715,-
149206,4,695,58898,-
149206,8,590,46717,-
149206,16,452,46721,-
149206,32,484,30911,-
149206,64,431,30926,-
149206,128,369,14430,-
152380,1,967,46713,-
152380,2,796,11225,-
152380,4,636,11226,-
152380,8,581,46717,-
152380,16,447,39957,-
152380,32,476,30912,-
152380,64,430,30925,-
152380,128,375,14433,-
155555,1,952,29980,-
155555,2,775,11225,-
155555,4,649,58897,-
155555,8,559,46717,-
155555,16,443,46721,-
155555,32,476,30911,-
155555,64,428,30925,-
155555,128,377,14436,-
158730,1,948,46713,-
158730,2,779,11225,-
158730,4,673,58897,-
158730,8,582,46717,-
158730,16,437,39957,-
158730,32,478,30910,-
158730,64,428,30925,-
158730,128,376,14433,-
161904,1,1147,11224,-
161904,2,792,11225,-
161904,4,649,11226,-
161904,8,507,41675,-
161904,16,479,39957,-
161904,32,479,30912,-
161904,64,424,30924,-
161904,128,376,14433,-
165079,1,1177,11224,-
165079,2,793,11224,-
165079,4,634,11225,-
165079,8,548,41675,-
165079,16,466,39957,-
165079,32,487,30912,-
165079,64,429,30924,-
165079,128,376,14432,-
168253,1,952,46711,-
168253,2,780,11224,-
168253,4,676,41673,-
168253,8,538,41675,-
168253,16,457,39957,-
168253,32,484,30911,-
168253,64,423,30923,-
168253,128,377,14432,-
171428,1,952,46711,-
171428,2,780,11224,-
171428,4,676,41673,-
171428,8,538,41675,-
171428,16,457,39957,-
171428,32,484,30911,-
171428,64,423,30923,-
171428,128,377,14432,-
174603,1,1040,46710,-
174603,2,689,46710,-
174603,4,592,11224,-
174603,8,548,46255,-
174603,16,456,39956,-
174603,32,490,30911,-
174603,64,422,30923,-
174603,128,408,14433,-
177777,1,1040,46710,-
177777,2,689,46710,-
177777,4,592,11224,-
177777,8,548,46255,-
177777,16,456,39956,-
177777,32,490,30911,-
177777,64,422,30923,-
177777,128,408,14433,-
180952,1,1040,46710,-
180952,2,689,46710,-
180952,4,592,11224,-
180952,8,548,46255,-
180952,16,456,39956,-
180952,32,490,30911,-
