dm,width,sigma_x100,t,verdict
31746,32,400,2402,-
31746,64,386,42270,-
31746,128,344,42292,-
34920,1,867,19793,-
34920,2,718,19794,-
34920,4,636,19795,-
34920,8,569,56924,-
34920,16,431,372,-
34920,32,402,2401,-
34920,64,386,42270,-
34920,128,346,42286,-
38095,1,822,64781,-
38095,2,757,1383,-
38095,4,615,19794,-
38095,8,546,56923,-
38095,16,442,372,-
38095,32,404,2401,-
38095,64,386,42270,-
38095,128,347,42286,-
41269,1,890,64781,-
41269,2,785,1383,-
41269,4,641,19794,-
41269,8,550,56923,-
41269,16,445,7427,-
41269,32,405,2401,-
41269,64,384,2417,-
41269,128,349,42286,-
44444,1,1045,1382,-
44444,2,831,1383,-
44444,4,626,19793,-
44444,8,506,370,-
44444,16,445,369,-
44444,32,384,2400,-
44444,64,393,2416,-
44444,128,354,42286,-
47619,1,1057,1382,-
47619,2,826,1383,-
47619,4,635,19793,-
47619,8,507,370,-
47619,16,438,59271,-
47619,32,384,64026,-
47619,64,392,2416,-
47619,128,353,42286,-
50793,1,976,1382,-
50793,2,780,14121,-
50793,4,584,19793,-
50793,8,473,56920,-
50793,16,434,59271,-
50793,32,387,64026,-
50793,64,390,2415,-
50793,128,352,42285,-
53968,1,976,1382,-
53968,2,780,14121,-
53968,4,584,19793,-
53968,8,473,56920,-
53968,16,434,59271,-
53968,32,387,64026,-
53968,64,390,2415,-
53968,128,352,42285,-
57142,1,976,1382,-
57142,2,780,14121,-
57142,4,584,19793,-
57142,8,473,56920,-
57142,16,434,59271,-
57142,32,387,64026,-
57142,64,390,2415,-
57142,128,352,42285,-
60317,1,872,63372,-
60317,2,654,19793,-
60317,4,594,19792,-
60317,8,481,368,-
60317,16,428,42296,-
60317,32,379,2398,-
60317,64,394,42267,-
60317,128,350,42284,-
63492,1,872,63372,-
63492,2,654,19793,-
63492,4,594,19792,-
63492,8,481,368,-
63492,16,428,42296,-
63492,32,379,2398,-
63492,64,394,42267,-
63492,128,350,42284,-
66666,1,831,19793,-
66666,2,676,43853,-
66666,4,583,19792,-
66666,8,512,56918,-
66666,16,430,42296,-
66666,32,376,43017,-
66666,64,397,42267,-
66666,128,345,42289,-
69841,1,820,43853,-
69841,2,771,43853,-
69841,4,563,38481,-
69841,8,481,56918,-
69841,16,434,42296,-
69841,32,373,43016,-
69841,64,391,42266,-
69841,128,347,42287,-
73015,1,877,1382,-
73015,2,729,43853,-
73015,4,563,54839,-
73015,8,483,37593,-
73015,16,442,7427,-
73015,32,381,43016,-
73015,64,393,42264,-
73015,128,349,42287,-
76190,1,872,1382,-
76190,2,742,43853,-
76190,4,564,54839,-
76190,8,486,37593,-
76190,16,439,7427,-
76190,32,382,43016,-
76190,64,394,42266,-
76190,128,346,42287,-
79365,1,857,1382,-
79365,2,739,43853,-
79365,4,558,59540,-
79365,8,482,37593,-
79365,16,440,7427,-
79365,32,377,17978,-
79365,64,389,42266,-
79365,128,345,42286,-
82539,1,887,1382,-
82539,2,731,1383,-
82539,4,547,1452,-
82539,8,467,42292,-
82539,16,447,7427,-
82539,32,374,43015,-
82539,64,396,42267,-
82539,128,351,42286,-
85714,1,923,19793,-
85714,2,718,1383,-
85714,4,568,1452,-
85714,8,468,42292,-
85714,16,440,7427,-
85714,32,377,43015,-
85714,64,398,42267,-
85714,128,349,42285,-
88888,1,1031,19793,-
88888,2,740,45685,-
88888,4,549,6421,-
88888,8,492,37592,-
88888,16,460,7427,-
88888,32,382,17978,-
88888,64,397,42266,-
88888,128,349,42286,-
92063,1,1005,19793,-
92063,2,730,19794,-
92063,4,560,6421,-
92063,8,478,23583,-
92063,16,439,42247,-
92063,32,384,17978,-
92063,64,399,42266,-
92063,128,348,42286,-
95238,1,953,54795,-
95238,2,786,1383,-
95238,4,606,9023,-
95238,8,518,42242,-
95238,16,477,42246,-
95238,32,389,17977,-
95238,64,409,42261,-
95238,128,351,42286,-
98412,1,946,54795,-
98412,2,806,1383,-
98412,4,612,9023,-
98412,8,512,42242,-
98412,16,474,42246,-
98412,32,392,17977,-
98412,64,402,42261,-
98412,128,353,42284,-
101587,1,982,1382,-
101587,2,783,1383,-
101587,4,656,42240,-
101587,8,516,52499,-
101587,16,478,42245,-
101587,32,384,17976,-
101587,64,410,42260,-
101587,128,348,42285,-
104761,1,1027,1382,-
104761,2,777,1383,-
104761,4,645,42240,-
104761,8,519,52499,-
104761,16,477,42245,-
104761,32,384,17976,-
104761,64,414,42260,-
104761,128,352,42284,-
107936,1,966,1382,-
107936,2,737,1383,-
107936,4,651,42240,-
107936,8,503,42242,-
107936,16,485,42245,-
107936,32,385,17976,-
107936,64,414,42260,-
107936,128,353,42292,-
111111,1,954,42240,-
111111,2,781,42240,-
111111,4,675,42239,-
111111,8,503,52498,-
111111,16,479,42243,-
111111,32,391,43014,-
111111,64,413,42260,-
111111,128,353,42292,-
114285,1,954,42240,-
114285,2,781,42240,-
114285,4,675,42239,-
114285,8,503,52498,-
114285,16,479,42243,-
114285,32,391,43014,-
114285,64,413,42260,-
114285,128,353,42292,-
117460,1,1071,11560,-
117460,2,760,1383,-
117460,4,610,42289,-
117460,8,534,42239,-
117460,16,516,42243,-
117460,32,389,43013,-
117460,64,414,42259,-
117460,128,351,42291,-
120634,1,1071,11560,-
120634,2,760,1383,-
120634,4,610,42289,-
120634,8,534,42239,-
120634,16,516,42243,-
120634,32,389,43013,-
120634,64,414,42259,-
120634,128,351,42291,-
123809,1,867,1382,-
123809,2,854,42288,-
123809,4,603,42289,-
123809,8,532,42238,-
123809,16,521,42242,-
123809,32,400,64007,-
123809,64,413,42259,-
123809,128,349,42291,-
126984,1,945,1382,-
126984,2,857,42288,-
126984,4,605,42288,-
126984,8,537,42238,-
126984,16,522,42242,-
126984,32,391,64013,-
126984,64,414,42259,-
126984,128,351,42291,-
130158,1,942,1382,-
130158,2,796,42288,-
130158,4,620,42288,-
130158,8,532,42238,-
130158,16,517,42242,-
130158,32,394,64007,-
130158,64,413,42259,-
130158,128,350,42291,-
133333,1,967,64021,-
133333,2,887,42287,-
133333,4,613,61020,-
133333,8,516,42237,-
133333,16,499,42242,-
133333,32,392,64014,-
133333,64,416,42260,-
133333,128,345,42289,-
136507,1,907,64021,-
136507,2,894,42287,-
136507,4,614,61020,-
136507,8,529,42237,-
136507,16,511,42241,-
136507,32,393,64014,-
136507,64,412,42258,-
136507,128,349,42289,-
139682,1,908,1382,-
139682,2,825,42286,-
139682,4,589,42286,-
139682,8,545,42239,-
139682,16,493,42239,-
139682,32,400,9007,-
139682,64,414,42257,-
139682,128,357,42289,-
142857,1,928,1382,-
142857,2,825,42286,-
142857,4,583,42286,-
142857,8,544,42239,-
142857,16,494,42241,-
142857,32,402,9007,-
142857,64,414,42257,-
142857,128,358,42289,-
146031,1,1011,48901,-
146031,2,804,65002,-
146031,4,580,42239,-
146031,8,532,42238,-
146031,16,526,42239,-
146031,32,399,64012,-
146031,64,414,42258,-
146031,128,349,42286,-
149206,1,944,48901,-
149206,2,801,65002,-
149206,4,589,42239,-
149206,8,528,42238,-
149206,16,525,42239,-
149206,32,400,64012,-
149206,64,413,42258,-
149206,128,349,42288,-
152380,1,957,1382,-
152380,2,756,65002,-
152380,4,578,6421,-
152380,8,511,52497,-
152380,16,520,42238,-
152380,32,399,64012,-
152380,64,415,42257,-
152380,128,353,42288,-
155555,1,976,1382,-
155555,2,772,42284,-
155555,4,592,6421,-
155555,8,521,52497,-
155555,16,534,42238,-
155555,32,398,34530,-
155555,64,419,42257,-
155555,128,355,42288,-
158730,1,981,1382,-
158730,2,775,42284,-
158730,4,575,6421,-
158730,8,553,52497,-
158730,16,532,42238,-
158730,32,396,34530,-
158730,64,419,42257,-
158730,128,354,42288,-
161904,1,938,1382,-
161904,2,696,1383,-
161904,4,623,63999,-
161904,8,490,52497,-
161904,16,514,42237,-
161904,32,413,52496,-
161904,64,430,42256,-
161904,128,352,42288,-
165079,1,864,64000,-
165079,2,738,42283,-
165079,4,624,63999,-
165079,8,474,6420,-
165079,16,510,42237,-
165079,32,406,34527,-
165079,64,431,42256,-
165079,128,353,42286,-
168253,1,871,6420,-
168253,2,715,6420,-
168253,4,634,63999,-
168253,8,512,42239,-
168253,16,549,42236,-
168253,32,425,64007,-
168253,64,427,42256,-
168253,128,351,42287,-
171428,1,871,6420,-
171428,2,715,6420,-
171428,4,634,63999,-
171428,8,512,42239,-
171428,16,549,42236,-
171428,32,425,64007,-
171428,64,427,42256,-
171428,128,351,42287,-
174603,1,815,1382,-
174603,2,679,42281,-
174603,4,557,6421,-
174603,8,517,42238,-
174603,16,548,42235,-
174603,32,422,64006,-
174603,64,427,42255,-
174603,128,357,42286,-
177777,1,815,1382,-
177777,2,679,42281,-
177777,4,557,6421,-
177777,8,517,42238,-
177777,16,548,42235,-
177777,32,422,64006,-
177777,64,427,42255,-
177777,128,357,42286,-
180952,1,815,1382,-
180952,2,679,42281,-
180952,4,557,6421,-
180952,8,517,42238,-
180952,16,548,42235,-
180952,32,422,64006,-
180952,64,427,42255,-
180952,128,357,42286,-
184126,1,851,1382,-
184126,2,738,63997,-
184126,4,587,9010,-
184126,8,530,42238,-
184126,16,555,42234,-
184126,32,412,64006,-
184126,64,419,42255,-
184126,128,356,42287,-
187301,1,847,1382,-
187301,2,724,63997,-
187301,4,606,6419,-
187301,8,517,42239,-
187301,16,552,42234,-
187301,32,411,64007,-
187301,64,422,42255,-
187301,128,358,42287,-
190476,1,1078,63996,-
190476,2,774,63997,-
190476,4,622,9010,-
190476,8,515,42237,-
190476,16,555,42233,-
190476,32,408,64006,-
190476,64,416,42255,-
190476,128,361,42286,-
193650,1,857,1382,-
193650,2,721,9009,-
193650,4,627,6419,-
193650,8,506,42237,-
193650,16,557,42233,-
193650,32,406,39633,-
193650,64,417,42255,-
193650,128,361,42286,-
196825,1,1059,7406,-
196825,2,742,63996,-
196825,4,633,9008,-
196825,8,506,42237,-
196825,16,534,42233,-
196825,32,411,52496,-
196825,64,417,42255,-
196825,128,364,42285,-
200000,1,862,1382,-
200000,2,718,63996,-
200000,4,639,9008,-
200000,8,488,6417,-
200000,16,529,42233,-
200000,32,411,52496,-
200000,64,422,42255,-
200000,128,367,42285,-
