dm,width,sigma_x100,t,verdict
60317,16,451,28641,-
60317,32,513,62914,-
60317,64,554,62914,-
60317,128,454,62944,-
63492,1,839,27248,-
63492,2,915,27248,-
63492,4,698,27247,-
63492,8,545,27249,-
63492,16,451,28641,-
63492,32,513,62914,-
63492,64,554,62914,-
63492,128,454,62944,-
66666,1,935,31420,-
66666,2,749,27248,-
66666,4,677,27247,-
66666,8,565,27248,-
66666,16,445,28641,-
66666,32,529,62914,-
66666,64,538,62914,-
66666,128,456,62944,-
69841,1,959,31420,-
69841,2,771,27248,-
69841,4,676,27247,-
69841,8,569,27248,-
69841,16,452,28641,-
69841,32,517,62914,-
69841,64,538,62913,-
69841,128,456,62944,-
73015,1,810,16338,-
73015,2,714,14649,-
73015,4,653,27247,-
73015,8,586,27248,-
73015,16,457,3922,-
73015,32,513,62914,-
73015,64,536,62912,-
73015,128,457,62944,-
76190,1,777,16338,-
76190,2,704,51396,-
76190,4,672,27247,-
76190,8,574,27248,-
76190,16,458,3922,-
76190,32,507,62914,-
76190,64,536,62910,-
76190,128,456,62944,-
79365,1,805,47070,-
79365,2,695,51396,-
79365,4,680,27247,-
79365,8,553,27248,-
79365,16,461,3922,-
79365,32,495,62914,-
79365,64,546,62912,-
79365,128,457,62944,-
82539,1,988,27912,-
82539,2,744,58878,-
82539,4,595,27247,-
82539,8,562,27245,-
82539,16,474,62919,-
82539,32,498,62918,-
82539,64,536,62912,-
82539,128,452,62944,-
85714,1,951,27912,-
85714,2,743,58878,-
85714,4,592,27247,-
85714,8,556,27246,-
85714,16,475,62919,-
85714,32,497,62918,-
85714,64,536,62910,-
85714,128,451,62944,-
88888,1,789,14710,-
88888,2,747,58877,-
88888,4,546,19632,-
88888,8,571,27245,-
88888,16,480,62919,-
88888,32,504,62917,-
88888,64,529,62907,-
88888,128,449,62944,-
92063,1,807,14710,-
92063,2,748,58877,-
92063,4,554,19632,-
92063,8,571,27245,-
92063,16,494,62919,-
92063,32,503,62917,-
92063,64,530,62907,-
92063,128,453,62941,-
95238,1,800,39573,-
95238,2,644,7892,-
95238,4,540,32254,-
95238,8,587,27245,-
95238,16,475,3919,-
95238,32,505,62917,-
95238,64,531,62909,-
95238,128,453,62941,-
98412,1,852,39573,-
98412,2,681,39573,-
98412,4,551,32254,-
98412,8,581,27245,-
98412,16,485,3919,-
98412,32,502,62917,-
98412,64,537,62907,-
98412,128,451,62941,-
101587,1,816,19631,-
101587,2,719,14452,-
101587,4,557,19632,-
101587,8,535,14455,-
101587,16,491,62918,-
101587,32,506,62917,-
101587,64,532,62907,-
101587,128,445,62943,-
104761,1,842,19631,-
104761,2,732,14452,-
104761,4,565,19633,-
104761,8,542,14455,-
104761,16,472,62918,-
104761,32,511,62917,-
104761,64,533,62907,-
104761,128,446,62938,-
107936,1,767,32201,-
107936,2,750,7892,-
107936,4,563,7891,-
107936,8,522,27245,-
107936,16,476,3918,-
107936,32,510,62916,-
107936,64,538,62907,-
107936,128,446,62941,-
111111,1,1000,56691,-
111111,2,706,19631,-
111111,4,572,19632,-
111111,8,507,53940,-
111111,16,462,3922,-
111111,32,509,62916,-
111111,64,536,62907,-
111111,128,445,62942,-
114285,1,1000,56691,-
114285,2,706,19631,-
114285,4,572,19632,-
114285,8,507,53940,-
114285,16,462,3922,-
114285,32,509,62916,-
114285,64,536,62907,-
114285,128,445,62942,-
117460,1,803,18644,-
117460,2,612,952,-
117460,4,575,61975,-
117460,8,511,53939,-
117460,16,480,3921,-
117460,32,511,62917,-
117460,64,532,62906,-
117460,128,448,62941,-
120634,1,803,18644,-
120634,2,612,952,-
120634,4,575,61975,-
120634,8,511,53939,-
120634,16,480,3921,-
120634,32,511,62917,-
120634,64,532,62906,-
120634,128,448,62941,-
123809,1,791,40744,-
123809,2,707,951,-
123809,4,594,951,-
123809,8,511,53939,-
123809,16,469,37615,-
123809,32,509,62916,-
123809,64,529,62905,-
123809,128,443,62937,-
126984,1,861,40744,-
126984,2,702,43445,-
126984,4,567,951,-
126984,8,526,53939,-
126984,16,479,3920,-
126984,32,508,62916,-
126984,64,535,62904,-
126984,128,444,62937,-
130158,1,841,40744,-
130158,2,697,951,-
130158,4,573,951,-
130158,8,504,53939,-
130158,16,491,3920,-
130158,32,506,62916,-
130158,64,535,62905,-
130158,128,445,62937,-
133333,1,883,56018,-
133333,2,716,950,-
133333,4,580,950,-
133333,8,498,26138,-
133333,16,480,37613,-
133333,32,508,62915,-
133333,64,538,62904,-
133333,128,438,62936,-
136507,1,860,32252,-
136507,2,773,950,-
136507,4,572,950,-
136507,8,500,53939,-
136507,16,479,37614,-
136507,32,508,62915,-
136507,64,534,62904,-
136507,128,437,7026,-
139682,1,859,48648,-
139682,2,696,949,-
139682,4,548,950,-
139682,8,528,26138,-
139682,16,490,37613,-
139682,32,518,62914,-
139682,64,533,62905,-
139682,128,448,7026,-
142857,1,889,48648,-
142857,2,695,56018,-
142857,4,528,950,-
142857,8,514,26138,-
142857,16,491,37613,-
142857,32,517,62914,-
142857,64,529,62905,-
142857,128,445,7026,-
146031,1,839,32252,-
146031,2,605,61079,-
146031,4,554,21298,-
146031,8,548,26137,-
146031,16,472,37613,-
146031,32,502,62902,-
146031,64,537,62905,-
146031,128,449,7025,-
149206,1,845,32252,-
149206,2,614,47284,-
149206,4,570,52016,-
149206,8,534,26137,-
149206,16,471,7032,-
149206,32,504,62904,-
149206,64,536,62905,-
149206,128,447,7025,-
152380,1,961,6252,-
152380,2,672,47284,-
152380,4,599,52016,-
152380,8,508,19628,-
152380,16,482,37611,-
152380,32,499,62904,-
152380,64,527,62903,-
152380,128,443,7026,-
155555,1,1020,6252,-
155555,2,671,47284,-
155555,4,611,52016,-
155555,8,515,19628,-
155555,16,483,37613,-
155555,32,501,62903,-
155555,64,539,62904,-
155555,128,443,7025,-
158730,1,988,6252,-
158730,2,672,47284,-
158730,4,602,52016,-
158730,8,536,19628,-
158730,16,490,62918,-
158730,32,517,62903,-
158730,64,538,62904,-
158730,128,445,7025,-
161904,1,776,54705,-
161904,2,711,47284,-
161904,4,603,52016,-
161904,8,518,37613,-
161904,16,483,62918,-
161904,32,516,62903,-
161904,64,523,62905,-
161904,128,448,7025,-
165079,1,766,37122,-
165079,2,753,37123,-
165079,4,607,52016,-
165079,8,534,62914,-
165079,16,481,37610,-
165079,32,514,62903,-
165079,64,529,62903,-
165079,128,443,7026,-
168253,1,823,56104,-
168253,2,698,47284,-
168253,4,570,52016,-
168253,8,529,62914,-
168253,16,509,61301,-
168253,32,526,62902,-
168253,64,525,62904,-
168253,128,444,7026,-
171428,1,823,56104,-
171428,2,698,47284,-
171428,4,570,52016,-
171428,8,529,62914,-
171428,16,509,61301,-
171428,32,526,62902,-
171428,64,525,62904,-
171428,128,444,7026,-
174603,1,957,62441,-
174603,2,702,47284,-
174603,4,623,62912,-
174603,8,527,62913,-
174603,16,508,61300,-
174603,32,522,62901,-
174603,64,523,62904,-
174603,128,444,7025,-
177777,1,957,62441,-
177777,2,702,47284,-
177777,4,623,62912,-
177777,8,527,62913,-
177777,16,508,61300,-
177777,32,522,62901,-
177777,64,523,62904,-
177777,128,444,7025,-
180952,1,957,62441,-
180952,2,702,47284,-
180952,4,623,62912,-
180952,8,527,62913,-
180952,16,508,61300,-
180952,32,522,62901,-
180952,64,523,62904,-
180952,128,444,7025,-
184126,1,987,47283,-
184126,2,743,47283,-
184126,4,630,52015,-
184126,8,516,37611,-
184126,16,549,61299,-
184126,32,537,62897,-
184126,64,528,62904,-
184126,128,437,7024,-
187301,1,905,47283,-
187301,2,721,943,-
187301,4,612,52015,-
187301,8,504,37611,-
187301,16,548,61299,-
187301,32,521,62897,-
187301,64,522,62903,-
187301,128,440,7024,-
190476,1,853,14710,-
190476,2,773,942,-
190476,4,620,47284,-
190476,8,500,32254,-
190476,16,548,61299,-
190476,32,528,62897,-
190476,64,522,62903,-
190476,128,432,7022,-
193650,1,996,14710,-
193650,2,778,14711,-
193650,4,636,47283,-
193650,8,526,37610,-
193650,16,518,61299,-
193650,32,535,62903,-
193650,64,532,62902,-
193650,128,434,7019,-
196825,1,951,44767,-
196825,2,698,47284,-
196825,4,679,47283,-
196825,8,503,26373,-
196825,16,535,26369,-
196825,32,532,62903,-
196825,64,530,62902,-
196825,128,433,7018,-
200000,1,939,44767,-
200000,2,736,47284,-
200000,4,627,47283,-
200000,8,499,26373,-
200000,16,542,26369,-
200000,32,532,62897,-
200000,64,528,62902,-
200000,128,433,7018,-
