dm,width,sigma_x100,t,verdict
123809,128,448,61899,-
126984,1,944,8334,-
126984,2,753,61941,-
126984,4,682,61942,-
126984,8,545,61944,-
126984,16,492,27405,-
126984,32,467,27399,-
126984,64,437,7946,-
126984,128,448,61899,-
130158,1,952,8334,-
130158,2,763,36232,-
130158,4,667,61942,-
130158,8,535,30956,-
130158,16,480,27407,-
130158,32,468,27399,-
130158,64,446,7946,-
130158,128,447,61898,-
133333,1,1069,47487,-
133333,2,781,42533,-
133333,4,643,30954,-
133333,8,555,30955,-
133333,16,477,27406,-
133333,32,463,27399,-
133333,64,431,27391,-
133333,128,444,61898,-
136507,1,951,18740,-
136507,2,809,42533,-
136507,4,653,30954,-
136507,8,553,30955,-
136507,16,483,27404,-
136507,32,470,27399,-
136507,64,433,64000,-
136507,128,448,61898,-
139682,1,997,47486,-
139682,2,780,47486,-
139682,4,631,64491,-
139682,8,570,30955,-
139682,16,481,27405,-
139682,32,466,27397,-
139682,64,428,7948,-
139682,128,445,61898,-
142857,1,1003,47486,-
142857,2,762,42533,-
142857,4,626,30953,-
142857,8,560,30955,-
142857,16,474,27405,-
142857,32,466,27397,-
142857,64,430,7948,-
142857,128,440,61897,-
146031,1,1103,47485,-
146031,2,773,55611,-
146031,4,604,58544,-
146031,8,557,25415,-
146031,16,477,27405,-
146031,32,476,27397,-
146031,64,431,27389,-
146031,128,446,61897,-
149206,1,1109,47485,-
149206,2,785,55611,-
149206,4,599,58544,-
149206,8,550,25415,-
149206,16,474,27405,-
149206,32,471,27397,-
149206,64,441,27389,-
149206,128,441,61897,-
152380,1,999,4042,-
152380,2,755,61937,-
152380,4,653,61936,-
152380,8,549,25414,-
152380,16,503,44185,-
152380,32,451,27396,-
152380,64,433,27388,-
152380,128,440,61897,-
155555,1,948,36850,-
155555,2,745,4042,-
155555,4,593,61937,-
155555,8,545,25414,-
155555,16,500,44185,-
155555,32,457,27396,-
155555,64,438,27388,-
155555,128,442,61896,-
158730,1,964,36850,-
158730,2,741,61937,-
158730,4,597,61937,-
158730,8,539,25414,-
158730,16,501,44185,-
158730,32,453,27396,-
158730,64,448,27388,-
158730,128,441,61897,-
161904,1,926,6282,-
161904,2,955,61936,-
161904,4,665,61935,-
161904,8,551,25414,-
161904,16,489,30953,-
161904,32,465,27401,-
161904,64,435,27387,-
161904,128,443,61896,-
165079,1,921,47483,-
165079,2,976,61936,-
165079,4,664,61935,-
165079,8,556,25414,-
165079,16,476,25413,-
165079,32,451,27401,-
165079,64,437,27387,-
165079,128,440,61896,-
168253,1,1142,61935,-
168253,2,957,61935,-
168253,4,677,61934,-
168253,8,541,25414,-
168253,16,480,30952,-
168253,32,461,27400,-
168253,64,438,7940,-
168253,128,438,61896,-
171428,1,1142,61935,-
171428,2,957,61935,-
171428,4,677,61934,-
171428,8,541,25414,-
171428,16,480,30952,-
171428,32,461,27400,-
171428,64,438,7940,-
171428,128,438,61896,-
174603,1,1029,61934,-
174603,2,895,61934,-
174603,4,643,61933,-
174603,8,519,25409,-
174603,16,486,25413,-
174603,32,455,27399,-
174603,64,433,27385,-
174603,128,436,61895,-
177777,1,1029,61934,-
177777,2,895,61934,-
177777,4,643,61933,-
177777,8,519,25409,-
177777,16,486,25413,-
177777,32,455,27399,-
177777,64,433,27385,-
177777,128,436,61895,-
180952,1,1029,61934,-
180952,2,895,61934,-
180952,4,643,61933,-
180952,8,519,25409,-
180952,16,486,25413,-
180952,32,455,27399,-
180952,64,433,27385,-
180952,128,436,61895,-
184126,1,904,4189,-
184126,2,820,42533,-
184126,4,640,61934,-
184126,8,526,25409,-
184126,16,520,25413,-
184126,32,445,27398,-
184126,64,447,27387,-
184126,128,436,61895,-
187301,1,907,4189,-
187301,2,841,42533,-
187301,4,636,61933,-
187301,8,524,25409,-
187301,16,522,25413,-
187301,32,449,27398,-
187301,64,438,27387,-
187301,128,433,23265,-
190476,1,1112,47479,-
190476,2,809,47479,-
190476,4,604,61933,-
190476,8,549,25409,-
190476,16,512,25413,-
190476,32,483,27397,-
190476,64,438,27387,-
190476,128,426,61894,-
193650,1,941,47479,-
193650,2,778,47479,-
193650,4,609,61933,-
193650,8,556,25409,-
193650,16,505,47473,-
193650,32,474,27397,-
193650,64,443,27386,-
193650,128,428,61894,-
196825,1,1139,47478,-
196825,2,766,47478,-
196825,4,577,12093,-
196825,8,550,25409,-
196825,16,505,47472,-
196825,32,497,27397,-
196825,64,438,27385,-
196825,128,426,61894,-
200000,1,1022,47478,-
200000,2,755,47478,-
200000,4,578,61345,-
200000,8,546,25409,-
200000,16,499,47472,-
200000,32,470,27397,-
200000,64,442,27385,-
200000,128,423,61894,-
