dm,width,sigma_x100,t,verdict
74193,64,460,19570,-
74193,128,407,24478,-
77419,1,848,977,-
77419,2,677,8229,-
77419,4,597,38870,-
77419,8,560,19596,-
77419,16,515,45093,-
77419,32,446,49973,-
77419,64,456,19568,-
77419,128,414,19595,-
80645,1,897,3382,-
80645,2,690,31055,-
80645,4,595,53057,-
80645,8,516,51339,-
80645,16,489,45088,-
80645,32,463,49972,-
80645,64,448,19568,-
80645,128,412,19595,-
83870,1,858,3376,-
83870,2,714,19599,-
83870,4,573,51338,-
83870,8,568,42202,-
83870,16,548,9776,-
83870,32,447,49972,-
83870,64,437,51510,-
83870,128,411,19583,-
87096,1,965,13636,-
87096,2,842,46383,-
87096,4,763,46383,-
87096,8,625,9772,-
87096,16,547,9776,-
87096,32,483,64937,-
87096,64,407,51502,-
87096,128,419,24443,-
90322,1,846,17958,-
90322,2,786,51336,-
90322,4,676,31056,-
90322,8,561,46687,-
90322,16,515,3855,-
90322,32,489,8127,-
90322,64,433,24411,-
90322,128,427,19572,-
93548,1,915,3356,-
93548,2,677,9771,-
93548,4,602,46685,-
93548,8,582,9771,-
93548,16,569,45089,-
93548,32,507,8124,-
93548,64,442,19588,-
93548,128,431,19573,-
96774,1,823,17945,-
96774,2,732,18203,-
96774,4,761,22197,-
96774,8,581,46115,-
96774,16,537,46114,-
96774,32,476,8120,-
96774,64,459,19584,-
96774,128,421,19562,-
100000,1,881,46686,-
100000,2,717,46383,-
100000,4,588,8115,-
100000,8,643,46109,-
100000,16,577,36066,-
100000,32,475,8109,-
100000,64,461,19580,-
100000,128,432,24375,-
