dm,width,sigma_x100,t,verdict
70967,64,449,31275,-
70967,128,409,25761,-
74193,1,854,47486,-
74193,2,655,17881,-
74193,4,604,2559,-
74193,8,497,21668,-
74193,16,452,25729,-
74193,32,471,31293,-
74193,64,460,31275,-
74193,128,399,399,-
77419,1,848,49319,-
77419,2,679,62995,-
77419,4,742,47480,-
77419,8,603,47478,-
77419,16,504,28868,-
77419,32,464,31287,-
77419,64,472,31283,-
77419,128,412,397,-
80645,1,922,28860,-
80645,2,657,47473,-
80645,4,632,28859,-
80645,8,603,27419,-
80645,16,518,28864,-
80645,32,454,31293,-
80645,64,504,31275,-
80645,128,408,50399,-
83870,1,820,4105,-
83870,2,748,43546,-
83870,4,563,16125,-
83870,8,539,26074,-
83870,16,488,28862,-
83870,32,472,50537,-
83870,64,500,31272,-
83870,128,415,50397,-
87096,1,913,47478,-
87096,2,639,60633,-
87096,4,601,13821,-
87096,8,492,32902,-
87096,16,482,64637,-
87096,32,466,50531,-
87096,64,437,31275,-
87096,128,416,50391,-
90322,1,870,47453,-
90322,2,711,4432,-
90322,4,624,4432,-
90322,8,548,25701,-
90322,16,505,64637,-
90322,32,446,50529,-
90322,64,395,31272,-
90322,128,416,50384,-
93548,1,957,64629,-
93548,2,700,64630,-
93548,4,788,64630,-
93548,8,625,64631,-
93548,16,492,64630,-
93548,32,439,50521,-
93548,64,389,41514,-
93548,128,417,384,-
96774,1,815,11822,-
96774,2,735,1048,-
96774,4,604,6337,-
96774,8,531,64626,-
96774,16,479,47471,-
96774,32,442,50402,-
96774,64,411,25908,-
96774,128,416,50364,-
100000,1,871,3389,-
100000,2,635,31986,-
100000,4,548,9286,-
100000,8,488,50255,-
100000,16,433,19848,-
100000,32,446,50397,-
100000,64,426,25903,-
100000,128,414,50362,-
