dm,width,sigma_x100,t,verdict
41935,4,755,48209,-
41935,8,518,48210,-
41935,16,467,42060,-
41935,32,451,49813,-
41935,64,461,42059,-
41935,128,430,41080,-
45161,1,868,53487,-
45161,2,751,12194,-
45161,4,633,12195,-
45161,8,553,62577,-
45161,16,499,43773,-
45161,32,460,49811,-
45161,64,440,42055,-
45161,128,444,41062,-
48387,1,863,28239,-
48387,2,745,12187,-
48387,4,600,12187,-
48387,8,546,43772,-
48387,16,472,43768,-
48387,32,447,49812,-
48387,64,446,42055,-
48387,128,428,41081,-
51612,1,895,35916,-
51612,2,797,12181,-
51612,4,670,1398,-
51612,8,548,43771,-
51612,16,466,43771,-
51612,32,433,64486,-
51612,64,428,42055,-
51612,128,434,41050,-
54838,1,1019,19717,-
54838,2,766,58780,-
54838,4,657,58780,-
54838,8,586,58779,-
54838,16,435,11865,-
54838,32,436,64485,-
54838,64,403,42059,-
54838,128,448,41046,-
58064,1,939,58773,-
58064,2,763,58773,-
58064,4,628,58774,-
58064,8,519,58776,-
58064,16,484,11858,-
58064,32,471,37424,-
58064,64,423,37440,-
58064,128,453,41045,-
61290,1,879,54693,-
61290,2,766,8182,-
61290,4,619,58132,-
61290,8,504,61655,-
61290,16,481,58773,-
61290,32,455,37416,-
61290,64,439,37439,-
61290,128,452,41041,-
64516,1,1003,19717,-
64516,2,898,12154,-
64516,4,661,62537,-
64516,8,577,62539,-
64516,16,424,46387,-
64516,32,425,37415,-
64516,64,415,37431,-
64516,128,445,41040,-
67741,1,1133,58364,-
67741,2,781,58365,-
67741,4,709,58366,-
67741,8,538,58364,-
67741,16,433,46743,-
67741,32,415,37413,-
67741,64,427,37429,-
67741,128,441,41038,-
70967,1,866,32151,-
70967,2,807,8659,-
70967,4,524,8658,-
70967,8,595,58364,-
70967,16,441,50567,-
70967,32,420,61641,-
70967,64,414,41044,-
70967,128,430,60986,-
74193,1,1122,35916,-
74193,2,829,35916,-
74193,4,665,48211,-
74193,8,613,41053,-
74193,16,454,41058,-
74193,32,431,41050,-
74193,64,421,41025,-
74193,128,431,41032,-
77419,1,985,28180,-
77419,2,731,10203,-
77419,4,592,41049,-
77419,8,572,41048,-
77419,16,522,41052,-
77419,32,427,41045,-
77419,64,431,41028,-
77419,128,425,41026,-
80645,1,970,33717,-
80645,2,673,10999,-
80645,4,616,34608,-
80645,8,542,14542,-
80645,16,503,41045,-
80645,32,467,2073,-
80645,64,439,41022,-
80645,128,441,41026,-
83870,1,884,28167,-
83870,2,786,28168,-
83870,4,621,14280,-
83870,8,591,14283,-
83870,16,515,14282,-
83870,32,453,41040,-
83870,64,439,41024,-
83870,128,434,41024,-
87096,1,970,35916,-
87096,2,750,35916,-
87096,4,574,35915,-
87096,8,553,12939,-
87096,16,454,54898,-
87096,32,479,42077,-
87096,64,432,41019,-
87096,128,413,60970,-
90322,1,1050,41138,-
90322,2,979,41138,-
90322,4,690,41138,-
90322,8,562,52579,-
90322,16,500,42062,-
90322,32,455,2070,-
90322,64,427,58616,-
90322,128,405,41008,-
93548,1,925,48209,-
93548,2,767,10170,-
93548,4,604,20047,-
93548,8,552,42064,-
93548,16,511,42060,-
93548,32,463,2066,-
93548,64,415,40995,-
93548,128,391,60967,-
96774,1,846,54693,-
96774,2,699,58695,-
96774,4,613,51668,-
96774,8,513,42056,-
96774,16,479,52574,-
96774,32,438,2063,-
96774,64,408,42059,-
96774,128,367,60960,-
100000,1,891,35916,-
100000,2,806,58688,-
100000,4,592,58687,-
100000,8,509,15070,-
100000,16,478,41006,-
100000,32,428,40998,-
100000,64,400,40995,-
100000,128,365,60942,-
