dm,width,sigma_x100,t,verdict
88888,16,545,9329,-
88888,32,444,42922,-
88888,64,416,9319,-
88888,128,410,9351,-
92063,1,1057,38453,-
92063,2,872,47215,-
92063,4,716,38452,-
92063,8,495,38454,-
92063,16,546,9329,-
92063,32,436,42922,-
92063,64,421,9319,-
92063,128,408,9351,-
95238,1,1075,47213,-
95238,2,879,38454,-
95238,4,641,38452,-
95238,8,564,9325,-
95238,16,532,9330,-
95238,32,440,42921,-
95238,64,414,9353,-
95238,128,412,9350,-
98412,1,1071,47213,-
98412,2,891,38454,-
98412,4,647,47213,-
98412,8,579,9325,-
98412,16,560,9330,-
98412,32,445,42921,-
98412,64,414,9353,-
98412,128,412,9350,-
101587,1,1266,38453,-
101587,2,857,38454,-
101587,4,647,36537,-
101587,8,564,9324,-
101587,16,570,9330,-
101587,32,434,42921,-
101587,64,419,9352,-
101587,128,414,9350,-
104761,1,1291,38453,-
104761,2,868,38454,-
104761,4,665,36537,-
104761,8,556,9324,-
104761,16,566,9330,-
104761,32,440,42920,-
104761,64,415,9352,-
104761,128,411,9349,-
107936,1,1216,38453,-
107936,2,889,47213,-
107936,4,670,36537,-
107936,8,552,9325,-
107936,16,554,9330,-
107936,32,439,42920,-
107936,64,415,9353,-
107936,128,411,9350,-
111111,1,1099,47211,-
111111,2,860,47212,-
111111,4,708,36536,-
111111,8,553,9325,-
111111,16,540,9329,-
111111,32,443,42919,-
111111,64,421,9353,-
111111,128,413,9349,-
114285,1,1099,47211,-
114285,2,860,47212,-
114285,4,708,36536,-
114285,8,553,9325,-
114285,16,540,9329,-
114285,32,443,42919,-
114285,64,421,9353,-
114285,128,413,9349,-
117460,1,1063,38453,-
117460,2,757,47211,-
117460,4,645,47211,-
117460,8,561,47096,-
117460,16,527,9328,-
117460,32,455,42919,-
117460,64,420,9352,-
117460,128,411,9349,-
120634,1,1063,38453,-
120634,2,757,47211,-
120634,4,645,47211,-
120634,8,561,47096,-
120634,16,527,9328,-
120634,32,455,42919,-
120634,64,420,9352,-
120634,128,411,9349,-
123809,1,1072,47209,-
123809,2,776,38454,-
123809,4,751,9323,-
123809,8,617,47096,-
123809,16,527,9330,-
123809,32,428,42919,-
123809,64,422,9350,-
123809,128,398,9357,-
126984,1,1093,47209,-
126984,2,781,38454,-
126984,4,707,9323,-
126984,8,614,47096,-
126984,16,521,9330,-
126984,32,420,47107,-
126984,64,427,9351,-
126984,128,396,9357,-
130158,1,1061,38453,-
130158,2,773,38454,-
130158,4,702,9323,-
130158,8,600,47095,-
130158,16,519,9330,-
130158,32,423,42918,-
130158,64,427,9351,-
130158,128,396,9356,-
133333,1,1194,38453,-
133333,2,862,38454,-
133333,4,698,9323,-
133333,8,622,47095,-
133333,16,531,9330,-
133333,32,441,47108,-
133333,64,427,9350,-
133333,128,396,9347,-
136507,1,1164,38453,-
136507,2,820,38454,-
136507,4,699,9323,-
136507,8,640,47095,-
136507,16,533,9330,-
136507,32,445,47108,-
136507,64,426,9350,-
136507,128,396,9347,-
139682,1,1183,38453,-
139682,2,781,47207,-
139682,4,692,9323,-
139682,8,616,47094,-
139682,16,547,9330,-
139682,32,460,47107,-
139682,64,418,9349,-
139682,128,392,9325,-
142857,1,1189,38453,-
142857,2,781,38453,-
142857,4,686,9323,-
142857,8,611,47094,-
142857,16,545,9330,-
142857,32,455,47107,-
142857,64,423,9349,-
142857,128,391,9346,-
146031,1,1172,47206,-
146031,2,860,47207,-
146031,4,666,47205,-
146031,8,597,47094,-
146031,16,535,9329,-
146031,32,465,47106,-
146031,64,412,9313,-
146031,128,391,7790,-
149206,1,1177,47206,-
149206,2,863,47207,-
149206,4,671,47205,-
149206,8,586,47094,-
149206,16,535,9329,-
149206,32,459,47106,-
149206,64,412,9313,-
149206,128,390,7790,-
152380,1,1060,38453,-
152380,2,855,47206,-
152380,4,755,47205,-
152380,8,576,47093,-
152380,16,518,9328,-
152380,32,454,47105,-
152380,64,408,9349,-
152380,128,389,7790,-
155555,1,1048,38453,-
155555,2,838,47206,-
155555,4,763,47205,-
155555,8,572,47093,-
155555,16,526,9328,-
155555,32,472,47105,-
