dm,width,sigma_x100,t,verdict
0,1,900,3070,-
0,2,659,3070,-
0,4,496,5669,-
0,8,441,3074,-
0,16,358,366,-
0,32,345,382,-
0,64,357,719,-
0,128,375,749,-
